response_date,user_id,nps_rating
2020-10-22,37645,9
2020-10-24,15582,7
2020-10-03,12145,10
2020-12-17,44268,7
2020-11-25,28236,8
2020-10-10,22240,10
2020-12-28,36344,6
2020-11-19,35204,2
2020-12-20,44315,7
2020-11-12,34743,7
2020-12-02,13525,7
2020-11-17,32006,9
2020-11-04,28368,10
2020-12-01,14963,10
2020-10-03,18103,7
2020-10-23,45746,7
2020-10-04,34588,7
2020-11-28,30882,10
2020-10-27,43662,5
2020-10-14,42319,9
2020-10-18,47328,7
2020-12-10,48902,9
2020-11-29,45329,9
2020-11-25,48828,8
2020-12-17,26164,7
2020-11-07,46614,9
2020-10-18,47166,10
2020-11-19,22466,7
2020-12-19,15661,9
2020-10-31,23047,7
2020-12-28,27071,9
2020-11-09,22097,7
2020-11-28,39693,9
2020-10-24,26615,7
2020-12-02,41184,9
2020-11-03,13347,7
2020-12-26,11639,6
2020-10-09,29314,0
2020-12-30,12815,7
2020-11-25,18889,7
2020-11-11,20289,7
2020-10-18,44402,3
2020-11-02,23892,7
2020-12-08,49710,6
2020-11-29,49463,7
2020-12-24,13869,10
2020-11-09,47320,10
2020-10-10,21844,10
2020-11-01,25767,9
2020-10-27,35390,7
2020-12-07,30061,10
2020-11-08,44121,2
2020-11-13,46687,8
2020-12-17,11286,7
2020-11-01,12718,9
2020-10-31,49469,3
2020-11-22,17252,10
2020-10-06,48891,7
2020-11-06,34805,9
2020-11-02,20779,2
2020-11-02,42933,7
2020-10-11,13157,7
2020-12-05,41730,7
2020-11-07,48457,7
2020-12-17,39715,7
2020-12-16,12797,7
2020-11-08,17105,10
2020-11-08,34437,7
2020-10-12,24439,9
2020-11-04,27526,9
2020-11-03,13287,7
2020-10-01,23059,6
2020-12-30,45606,7
2020-11-26,41010,7
2020-10-20,43472,10
2020-10-09,29740,7
2020-10-06,19183,7
2020-11-12,18228,3
2020-12-24,26052,7
2020-12-13,23518,10
2020-12-05,31437,6
2020-12-08,32960,10
2020-10-11,30518,9
2020-12-19,29707,10
2020-11-09,18265,10
2020-10-15,23302,10
2020-11-02,49180,7
2020-11-20,20904,9
2020-10-20,46020,3
2020-12-03,46086,9
2020-11-16,16014,10
2020-12-09,11786,7
2020-11-06,20157,10
2020-12-19,19583,9
2020-10-07,10593,7
2020-10-02,33737,10
2020-10-06,28721,7
2020-11-16,20887,7
2020-10-03,42142,7
2020-12-24,41819,6
2020-12-15,30888,7
2020-12-29,48735,9
2020-11-30,26632,8
2020-10-16,48442,9
2020-10-04,28470,8
2020-10-29,28065,9
2020-12-31,45678,10
2020-12-28,33225,7
2020-12-22,15425,6
2020-12-20,24309,6
2020-12-19,12897,7
2020-11-18,15312,10
2020-10-05,47296,7
2020-11-30,12643,5
2020-10-07,35496,10
2020-10-28,14408,9
2020-10-03,25647,8
2020-12-18,33372,10
2020-11-26,38501,10
2020-10-10,29894,10
2020-12-16,12524,9
2020-10-07,19855,9
2020-12-20,19533,9
2020-10-07,37126,2
2020-11-27,30690,7
2020-11-24,30912,9
2020-10-02,38308,10
2020-12-23,46273,10
2020-12-26,32908,9
2020-10-03,36546,7
2020-11-30,16599,9
2020-10-14,38772,9
2020-12-13,31689,9
2020-12-03,28904,10
2020-10-04,13338,10
2020-12-12,23153,7
2020-12-26,15544,6
2020-10-30,38463,5
2020-12-14,48841,9
2020-12-03,38338,10
2020-12-11,35453,10
2020-12-26,16649,7
2020-11-10,12491,5
2020-10-06,22467,10
2020-10-30,43152,6
2020-11-15,41228,7
2020-11-23,28579,7
2020-12-22,27982,7
2020-11-22,10306,10
2020-10-15,36797,6
2020-11-28,26882,7
2020-10-08,10307,7
2020-10-13,49491,10
2020-12-25,35256,9
2020-11-01,24789,9
2020-10-23,13727,9
2020-12-02,39125,4
2020-10-13,19355,9
2020-10-04,41425,9
2020-10-29,15562,10
2020-10-26,14713,7
2020-12-01,22200,7
2020-10-27,14692,5
2020-12-21,29929,7
2020-12-23,23244,7
2020-12-04,15757,9
2020-10-28,17739,7
2020-12-29,44295,9
2020-11-30,35845,5
2020-11-18,16130,10
2020-11-07,13350,8
2020-11-05,26668,9
2020-10-24,14265,8
2020-12-21,29997,6
2020-10-12,39488,7
2020-11-14,42273,7
2020-11-18,34375,4
2020-12-08,15230,8
2020-12-31,39924,7
2020-11-18,24285,8
2020-10-13,10676,9
2020-10-29,46909,8
2020-11-28,29042,7
2020-12-25,11339,2
2020-11-28,39113,3
2020-11-17,18501,10
2020-12-14,35101,10
2020-11-28,31573,7
2020-12-10,30362,5
2020-10-18,35612,9
2020-12-08,25669,10
2020-11-21,12840,6
2020-11-27,45673,9
2020-12-02,32203,10
2020-11-18,36321,9
2020-11-27,47703,9
2020-10-11,18975,10
2020-10-17,36923,10
2020-12-04,47281,8
2020-11-08,40503,9
2020-10-01,24033,10
2020-12-24,29356,6
2020-10-20,44725,9
2020-11-26,39665,8
2020-12-13,33103,7
2020-12-16,45056,10
2020-10-03,32454,6
2020-12-24,44047,10
2020-11-01,41121,10
2020-11-11,28213,6
2020-10-08,12203,7
2020-10-28,17913,9
2020-10-12,44506,9
2020-10-23,41608,6
2020-11-03,19817,7
2020-11-19,11420,6
2020-11-11,47070,2
2020-11-03,10555,9
2020-11-12,12663,7
2020-11-02,35595,10
2020-12-13,19921,7
2020-12-21,34610,5
2020-10-05,13868,7
2020-10-11,15315,7
2020-10-21,26117,10
2020-10-25,33533,0
2020-12-02,17674,10
2020-10-14,30532,7
2020-10-11,45521,7
2020-10-03,38437,7
2020-11-26,13554,5
2020-12-26,23723,9
2020-10-06,25676,0
2020-10-10,27041,7
2020-12-01,42451,2
2020-10-30,49371,3
2020-11-25,29198,3
2020-10-18,48792,10
2020-11-03,48844,8
2020-11-11,38693,7
2020-12-18,18108,10
2020-12-31,26520,9
2020-11-08,24876,7
2020-12-27,34596,7
2020-12-06,35366,9
2020-12-16,36295,7
2020-11-05,16529,9
2020-12-02,33630,5
2020-12-22,22091,10
2020-10-01,29188,9
2020-10-10,25522,9
2020-11-17,24100,9
2020-10-24,43836,7
2020-10-28,25434,7
2020-12-21,44187,1
2020-12-04,28495,2
2020-12-04,17570,8
2020-11-23,45955,10
2020-11-28,40390,9
2020-11-13,27398,10
2020-10-12,43242,7
2020-12-16,38764,9
2020-11-06,18484,6
2020-11-27,17175,10
2020-11-23,25748,9
2020-11-25,20507,10
2020-12-24,47149,9
2020-12-29,30276,7
2020-10-20,11199,9
2020-12-12,26269,10
2020-11-29,12725,9
2020-10-21,33007,9
2020-10-09,38796,1
2020-11-18,39320,0
2020-10-01,31168,5
2020-12-04,38540,9
2020-11-09,33619,10
2020-10-20,31599,4
2020-11-08,12962,10
2020-11-17,18565,7
2020-10-17,44127,7
2020-12-13,19094,10
2020-11-26,48465,7
2020-10-13,39682,8
2020-10-18,48132,7
2020-10-04,43023,7
2020-10-12,35700,7
2020-10-31,22168,9
2020-10-15,36131,5
2020-11-30,29776,9
2020-11-01,18763,7
2020-11-28,13115,9
2020-10-15,19809,7
2020-10-04,36888,5
2020-11-24,23416,5
2020-10-29,44824,9
2020-11-10,15365,7
2020-12-15,45486,10
2020-12-17,24026,5
2020-12-07,37841,9
2020-10-16,24569,9
2020-11-25,45818,2
2020-12-17,44428,9
2020-12-17,22251,1
2020-12-25,34511,7
2020-10-24,45145,6
2020-10-01,32988,7
2020-12-05,14608,3
2020-11-06,42906,7
2020-10-31,37921,10
2020-10-21,25783,8
2020-11-06,10147,10
2020-12-14,10977,4
2020-12-08,28818,7
2020-12-21,29714,10
2020-10-23,40980,10
2020-11-05,29616,9
2020-10-26,12411,10
2020-12-08,20799,7
2020-11-27,14939,2
2020-12-21,38855,6
2020-10-23,37499,6
2020-12-03,23804,6
2020-10-26,42476,10
2020-10-30,45568,9
2020-10-03,38763,7
2020-12-09,28238,2
2020-10-19,12633,10
2020-11-26,12649,9
2020-12-29,12312,5
2020-10-17,16743,10
2020-11-08,30930,9
2020-10-28,30288,9
2020-10-30,43974,4
2020-12-16,27901,10
2020-11-29,44856,10
2020-10-14,45875,10
2020-10-26,38327,8
2020-11-20,41981,7
2020-12-29,33472,7
2020-10-05,34506,10
2020-10-06,19126,7
2020-12-31,13530,7
2020-11-21,38753,10
2020-10-16,38364,9
2020-11-01,42314,10
2020-12-22,26126,6
2020-10-11,43498,0
2020-12-05,19751,7
2020-11-29,27083,7
2020-11-19,24331,7
2020-12-13,11987,10
2020-11-19,49376,10
2020-10-27,47203,9
2020-12-15,31059,7
2020-11-25,25557,6
2020-10-25,26504,7
2020-12-30,45416,9
2020-12-16,47517,5
2020-12-21,11693,10
2020-11-02,48447,9
2020-11-09,28548,7
2020-12-11,24024,2
2020-12-28,34845,3
2020-12-26,28207,8
2020-11-17,19422,7
2020-10-10,39286,5
2020-10-04,22871,10
2020-12-31,32106,7
2020-11-22,31251,9
2020-10-05,17102,9
2020-10-14,21545,7
2020-12-30,17823,6
2020-10-24,42865,3
2020-11-29,47134,5
2020-10-18,46301,9
2020-10-30,45289,7
2020-10-09,48816,7
2020-11-02,15773,9
2020-10-07,40612,9
2020-12-19,37967,10
2020-10-11,38780,10
2020-12-08,42224,7
2020-11-18,31364,2
2020-12-13,42398,10
2020-12-02,34628,9
2020-10-15,39444,10
2020-12-08,22215,7
2020-11-24,17858,5
2020-11-26,28496,7
2020-11-16,14200,7
2020-12-26,32009,9
2020-10-13,46914,10
2020-11-14,11341,10
2020-10-16,41028,9
2020-10-01,49921,7
2020-12-22,20947,5
2020-10-20,25672,8
2020-12-18,37409,10
2020-12-02,30743,9
2020-11-30,27688,6
2020-10-06,40110,8
2020-12-30,26345,10
2020-10-18,16496,9
2020-11-27,25602,8
2020-10-21,48712,8
2020-12-04,27705,9
2020-12-14,21229,9
2020-11-18,31039,7
2020-12-30,21184,10
2020-11-18,39389,3
2020-11-28,34293,4
2020-11-07,20498,5
2020-12-01,22260,7
2020-10-25,30190,10
2020-10-16,34659,10
2020-11-04,43372,2
2020-11-23,10143,10
2020-12-08,20858,9
2020-12-11,46466,10
2020-12-26,21142,7
2020-12-22,45024,5
2020-11-04,37686,9
2020-10-02,32980,4
2020-12-14,24066,9
2020-12-22,32773,7
2020-11-29,20562,7
2020-12-28,41002,10
2020-11-11,43994,8
2020-10-18,37794,7
2020-10-25,22302,9
2020-11-21,20279,7
2020-11-28,16629,7
2020-11-09,20979,9
2020-10-03,15166,7
2020-10-12,27228,10
2020-11-27,31450,7
2020-11-23,38348,10
2020-10-07,33759,3
2020-12-28,12701,7
2020-10-04,18226,10
2020-12-22,20791,10
2020-12-09,28565,7
2020-11-10,38355,10
2020-12-19,11754,7
2020-11-17,21231,1
2020-11-11,15723,1
2020-10-22,39364,8
2020-12-28,15959,7
2020-11-16,27294,7
2020-12-13,39195,10
2020-10-22,20752,7
2020-12-08,38659,7
2020-12-05,44886,9
2020-12-30,43440,6
2020-12-18,43129,10
2020-10-30,20000,7
2020-11-05,36080,3
2020-10-01,23423,7
2020-11-06,44200,4
2020-10-16,40234,7
2020-11-27,48168,7
2020-11-16,17925,7
2020-12-15,29063,9
2020-11-29,25447,10
2020-11-18,22327,9
2020-10-31,34348,9
2020-11-29,33282,7
2020-12-12,42647,7
2020-11-16,33555,9
2020-10-22,37186,5
2020-11-07,34765,9
2020-10-31,21593,2
2020-12-03,38386,10
2020-12-10,34854,3
2020-12-27,27900,7
2020-10-30,12484,2
2020-12-23,20452,10
2020-10-20,14006,9
2020-11-12,13461,7
2020-11-14,34917,4
2020-11-03,45807,5
2020-10-31,17047,7
2020-11-19,36655,7
2020-12-26,14379,3
2020-12-19,19287,10
2020-10-30,33424,10
2020-11-24,38885,7
2020-12-09,12341,10
2020-11-08,24971,9
2020-11-30,18839,7
2020-10-25,32842,8
2020-10-27,34143,7
2020-11-06,35293,10
2020-10-28,48161,9
2020-12-01,31429,7
2020-12-01,24776,9
2020-12-03,27371,9
2020-10-20,49218,10
2020-11-01,15610,1
2020-12-14,14748,7
2020-12-27,26670,10
2020-11-16,30612,2
2020-12-23,11238,7
2020-11-21,33663,7
2020-11-25,24062,7
2020-12-03,22668,9
2020-12-29,10137,7
2020-11-27,41394,10
2020-12-25,31011,9
2020-11-02,10570,7
2020-10-20,28801,7
2020-10-24,11049,10
2020-11-10,20753,10
2020-11-11,42607,7
2020-10-25,39838,10
2020-12-03,21431,10
2020-11-06,46205,5
2020-12-29,37151,6
2020-11-18,12434,10
2020-12-28,21736,10
2020-11-13,30218,7
2020-10-02,10601,7
2020-11-05,11018,10
2020-10-05,16186,2
2020-12-06,22492,7
2020-10-16,29165,10
2020-11-21,23433,10
2020-11-25,39322,7
2020-12-02,40757,10
2020-11-18,30562,6
2020-12-24,36008,7
2020-12-31,44569,9
2020-11-11,23070,4
2020-12-30,40189,9
2020-11-30,38566,10
2020-12-31,43545,10
2020-11-04,16403,7
2020-11-15,44387,9
2020-12-05,22448,9
2020-11-19,26244,4
2020-10-02,37211,7
2020-12-02,11113,10
2020-10-10,18827,8
2020-11-29,13269,10
2020-12-28,32414,9
2020-10-18,10933,6
2020-12-31,15526,3
2020-10-26,11585,9
2020-10-16,19098,10
2020-10-21,29654,5
2020-12-07,44486,9
2020-11-06,39346,10
2020-12-30,24140,10
2020-10-11,40782,6
2020-11-06,33050,5
2020-11-14,17392,7
2020-12-24,32517,10
2020-12-17,18689,9
2020-11-22,16461,9
2020-10-28,46992,6
2020-11-24,40396,5
2020-11-11,36167,3
2020-10-12,28442,10
2020-11-13,33341,10
2020-10-31,13131,3
2020-10-14,48739,9
2020-10-31,41603,7
2020-11-28,42288,9
2020-11-02,44024,7
2020-11-02,28369,8
2020-10-13,28276,9
2020-12-24,39617,9
2020-10-27,28245,7
2020-10-11,29614,6
2020-12-15,44403,10
2020-12-26,19959,7
2020-11-18,25401,10
2020-10-20,28003,6
2020-11-27,47298,7
2020-12-25,47699,7
2020-10-13,33576,7
2020-10-17,11686,7
2020-10-13,37853,6
2020-10-29,20656,10
2020-11-14,39137,9
2020-12-24,44343,10
2020-11-01,25581,8
2020-10-16,30191,10
2020-11-04,32037,7
2020-12-10,24554,9
2020-10-30,25165,6
2020-12-15,38652,3
2020-11-27,46174,9
2020-11-21,36509,10
2020-11-16,24317,7
2020-12-22,46183,7
2020-12-04,27579,4
2020-12-08,37331,7
2020-10-21,31359,10
2020-12-22,14147,7
2020-12-15,25350,7
2020-10-06,19546,3
2020-10-09,35853,10
2020-10-08,25498,6
2020-12-25,26954,9
2020-12-05,43119,9
2020-10-12,25383,8
2020-10-25,14466,6
2020-12-16,42009,7
2020-12-13,24176,5
2020-12-18,39239,7
2020-12-09,13689,8
2020-11-24,16365,7
2020-11-03,44854,7
2020-10-17,32649,7
2020-10-03,34563,7
2020-12-25,21274,9
2020-10-24,32941,7
2020-12-03,24785,4
2020-10-17,43572,5
2020-11-02,14208,9
2020-12-05,35582,7
2020-10-27,22801,7
2020-12-12,45213,9
2020-10-01,32845,9
2020-11-04,19539,7
2020-10-25,28081,10
2020-12-12,40923,9
2020-11-28,19424,8
2020-11-01,31584,9
2020-11-04,10761,0
2020-12-23,20481,9
2020-11-21,29556,10
2020-11-27,17888,6
2020-11-30,23076,5
2020-10-25,26684,9
2020-11-11,24246,7
2020-12-07,13010,7
2020-11-18,35406,7
2020-12-29,49347,10
2020-12-10,36719,6
2020-10-03,10875,9
2020-12-29,10452,8
2020-11-26,25698,7
2020-12-03,48422,6
2020-11-15,13678,5
2020-12-22,11373,9
2020-12-18,28609,9
2020-10-29,30001,5
2020-10-04,19124,9
2020-11-04,43924,10
2020-11-03,11770,9
2020-10-15,36499,7
2020-12-31,48331,8
2020-12-30,20300,7
2020-10-16,39362,9
2020-12-29,39031,7
2020-12-21,41319,9
2020-11-14,46967,7
2020-12-01,37742,8
2020-10-19,11856,7
2020-11-29,12678,7
2020-11-10,29167,7
2020-10-04,20647,7
2020-11-21,29622,7
2020-10-28,12910,7
2020-11-15,30890,7
2020-10-07,35511,10
2020-10-14,10391,7
2020-12-17,17060,5
2020-12-19,45427,7
2020-12-18,33040,3
2020-10-03,25097,7
2020-10-18,48321,6
2020-12-21,22314,7
2020-11-17,20272,10
2020-10-25,13102,6
2020-10-27,16100,7
2020-12-11,21113,8
2020-12-17,11375,7
2020-10-30,31929,7
2020-11-01,33298,7
2020-12-26,38371,8
2020-10-08,48527,4
2020-12-11,47338,7
2020-12-26,15047,4
2020-11-29,13193,7
2020-12-15,48893,10
2020-12-22,47493,9
2020-12-14,12995,5
2020-12-04,46537,7
2020-11-21,48800,0
2020-10-02,48948,6
2020-12-06,42642,7
2020-12-13,23171,1
2020-12-18,36044,9
2020-11-10,25132,1
2020-10-06,43693,6
2020-10-08,20492,10
2020-12-30,16061,10
2020-10-16,34521,10
2020-12-24,39412,7
2020-11-19,26579,10
2020-10-13,40463,10
2020-10-18,38839,9
2020-12-10,19629,7
2020-10-23,21825,7
2020-11-05,48016,7
2020-10-30,35729,6
2020-12-01,18391,10
2020-11-19,11242,8
2020-10-01,46596,9
2020-11-10,22278,1
2020-10-18,49313,6
2020-11-19,22687,10
2020-12-22,41594,10
2020-12-21,10884,10
2020-12-19,26898,6
2020-11-07,43901,10
2020-10-02,48126,9
2020-10-08,13774,10
2020-10-11,19700,8
2020-11-21,14152,5
2020-10-29,35138,2
2020-11-18,20133,10
2020-12-09,10469,6
2020-10-03,10386,6
2020-11-20,17019,9
2020-11-15,39012,6
2020-11-21,39986,10
2020-10-31,30198,8
2020-11-17,27241,7
2020-11-01,49054,7
2020-12-13,13510,9
2020-10-05,40675,4
2020-12-27,25840,7
2020-12-12,41558,8
2020-10-05,28385,10
2020-11-11,21753,7
2020-10-09,23342,10
2020-10-25,41082,7
2020-12-16,22510,8
2020-11-30,47673,10
2020-10-16,11163,7
2020-10-01,14760,9
2020-12-05,23896,10
2020-12-07,12742,10
2020-10-31,40834,9
2020-11-08,10177,10
2020-10-11,17369,7
2020-11-10,21145,10
2020-12-04,18229,9
2020-12-02,18013,10
2020-10-02,17793,7
2020-10-07,39930,9
2020-11-02,45048,9
2020-11-07,28788,9
2020-10-11,48353,2
2020-12-25,10656,8
2020-11-07,32918,10
2020-10-16,15667,10
2020-11-20,47153,7
2020-10-17,47071,5
