response_date,rating, nps32,2
2020-11-03,32196,8
2020-11-15,29682,0
2020-11-21,12403,8
2020-11-25,43587,9
2020-11-17,44399,9
2020-12-30,14655,6
2020-11-30,47503,9
2020-10-21,13900,10
2020-12-23,45644,5
2020-11-09,28789,10
2020-12-10,22828,10
2020-12-01,20643,0
2020-10-10,25526,2
2020-11-24,43920,1
2020-10-03,27743,4
2020-10-19,11866,7
2020-11-23,43216,8
2020-11-06,23649,0
2020-11-10,20679,9
2020-10-24,43511,7
2020-10-21,29639,10
2020-12-28,38895,9
2020-10-13,31440,0
2020-11-11,34529,8
2020-10-10,13614,5
2020-12-14,43613,9
2020-11-16,21920,2
2020-11-28,46499,4
2020-12-13,48481,3
2020-11-26,35112,7
2020-11-11,21389,3
2020-12-07,22505,10
2020-10-18,15069,7
2020-12-30,26639,4
2020-10-22,25382,6
2020-10-20,15551,2
2020-11-06,34022,7
2020-11-18,11281,7
2020-12-27,17849,2
2020-10-27,44080,6
2020-10-30,39935,8
2020-10-10,46742,9
2020-10-18,37835,3
2020-10-09,18732,0
2020-11-23,10860,10
2020-10-12,27008,9
2020-12-22,27570,0
2020-12-12,49599,1
2020-11-05,28745,3
2020-10-02,44493,0
2020-10-08,38606,5
2020-10-06,18008,9
2020-10-03,31089,5
2020-10-01,36894,0
2020-10-14,48556,10
2020-10-31,22797,7
2020-12-14,41262,2
2020-10-26,30534,2
2020-10-11,33139,10
2020-10-28,37723,2
2020-12-30,21907,0
2020-11-19,37395,8
2020-10-19,10479,6
2020-12-28,33250,9
2020-10-31,48277,3
2020-10-31,14230,1
2020-10-25,14366,10
2020-12-05,17949,1
2020-12-21,25258,0
2020-10-24,30324,7
2020-11-03,10771,2
2020-11-07,26237,10
2020-10-08,11200,6
2020-12-14,32303,6
2020-12-06,30829,4
2020-11-26,25823,8
2020-12-21,26851,7
2020-12-15,41652,4
2020-11-09,16826,2
2020-12-09,24834,0
2020-12-31,21069,8
2020-10-21,33324,3
2020-12-27,45733,9
2020-10-01,17463,2
2020-11-19,11674,1
2020-11-26,11336,10
2020-11-30,35809,9
2020-10-21,46018,6
2020-12-24,22916,3
2020-11-09,19683,4
2020-11-05,41870,5
2020-11-08,32061,10
2020-11-21,21984,1
2020-12-19,12426,10
2020-11-10,21033,8
2020-11-15,18938,6
2020-12-09,47476,10
2020-10-21,35677,0
2020-11-05,30734,0
2020-11-11,49937,9
2020-10-18,25480,2
2020-10-24,27346,7
2020-11-16,34882,2
2020-10-04,32535,8
2020-11-11,45614,10
2020-11-02,10502,10
2020-10-27,36056,7
2020-11-17,19200,2
2020-12-09,33234,10
2020-10-30,34004,6
2020-10-06,18393,6
2020-10-25,29764,1
2020-10-24,38979,4
2020-12-09,34744,10
2020-10-22,39887,1
2020-12-11,18643,10
2020-10-22,25988,0
2020-11-28,25459,9
2020-10-09,20724,8
2020-10-24,21788,8
2020-12-07,15410,8
2020-11-25,42152,2
2020-12-02,21934,8
2020-12-15,16970,9
2020-12-17,34581,7
2020-10-12,24859,2
2020-11-14,47628,3
2020-11-01,16642,8
2020-10-18,47696,4
2020-12-11,38424,8
2020-12-02,29697,7
2020-12-06,35518,10
2020-12-08,14883,1
2020-11-20,25600,9
2020-12-10,47797,7
2020-11-30,30511,5
2020-11-23,10840,6
2020-10-04,40184,6
2020-11-01,23385,5
2020-12-15,12733,1
2020-11-19,34349,8
2020-11-05,17903,5
2020-10-22,27080,8
2020-12-29,33476,2
2020-12-24,28088,9
2020-12-22,23556,5
2020-12-02,25730,1
2020-10-08,25416,7
2020-10-07,31757,3
2020-11-08,32976,8
2020-12-24,28838,9
2020-11-29,23964,10
2020-10-02,36999,1
2020-11-27,44053,9
2020-12-26,21148,1
2020-12-01,31311,8
2020-10-30,49351,2
2020-11-17,26674,0
2020-10-07,49306,7
2020-12-22,15884,8
2020-12-26,26687,2
2020-12-10,24200,5
2020-10-03,30266,7
2020-11-08,47045,1
2020-11-11,29783,10
2020-11-11,38855,0
2020-12-07,37027,0
2020-11-26,46183,10
2020-12-20,17672,9
2020-10-19,21888,7
2020-10-24,23214,5
2020-12-20,14430,2
2020-12-05,19761,2
2020-10-16,21257,2
2020-11-05,15775,7
2020-10-28,10044,10
2020-10-01,15513,8
2020-10-21,45754,1
2020-10-31,26856,4
2020-11-06,37850,1
2020-10-24,38122,10
2020-10-24,38067,5
2020-12-30,20681,7
2020-11-04,35226,8
2020-10-07,43870,4
2020-11-19,33896,7
2020-12-15,34876,8
2020-10-30,41583,0
2020-11-24,33970,7
2020-11-12,32537,5
2020-10-04,44242,9
2020-12-22,16078,8
2020-11-04,45930,0
2020-11-08,11144,1
2020-10-30,28051,8
2020-10-02,13620,10
2020-12-22,31294,5
2020-12-02,37767,10
2020-10-13,49195,9
2020-12-13,12470,7
2020-10-10,36107,4
2020-12-24,24416,0
2020-10-30,14405,7
2020-10-22,10694,2
2020-10-06,47739,3
2020-12-24,24922,4
2020-10-25,17500,2
2020-10-27,29288,5
2020-10-11,27106,4
2020-12-01,11003,2
2020-10-01,29356,5
2020-10-19,42133,8
2020-12-08,41630,2
2020-10-04,35541,5
2020-11-07,44318,0
2020-10-23,11225,10
2020-10-15,20158,2
2020-11-01,48478,0
2020-11-18,30355,10
2020-11-16,15539,10
2020-11-13,24187,8
2020-12-26,43736,7
2020-12-21,19215,7
2020-10-18,13500,9
2020-10-02,30779,4
2020-10-08,14465,9
2020-12-27,40438,9
2020-10-07,24635,0
2020-11-08,30938,0
2020-12-08,35256,4
2020-10-05,26551,6
2020-11-02,28978,10
2020-11-30,23557,8
2020-11-08,13220,10
2020-10-29,29948,2
2020-11-16,46484,6
2020-10-24,31977,2
2020-12-27,10680,8
2020-11-01,13764,7
2020-11-21,23113,10
2020-11-28,49140,8
2020-12-08,31164,10
2020-11-30,32894,2
2020-11-22,44903,1
2020-11-13,37628,4
2020-11-02,29114,1
2020-10-01,16381,5
2020-10-23,22059,7
2020-12-16,16534,5
2020-11-07,42569,8
2020-10-05,33209,2
2020-11-14,22982,9
2020-11-26,30181,10
2020-11-28,46740,8
2020-11-20,15347,8
2020-11-02,36521,9
2020-11-11,32272,9
2020-11-18,32396,10
2020-10-30,18239,6
2020-12-30,12333,6
2020-11-30,15918,10
2020-11-03,38376,5
2020-11-27,10149,5
2020-11-11,22614,7
2020-10-06,14443,7
2020-10-14,29481,1
2020-12-22,24745,9
2020-12-13,32325,3
2020-10-01,39352,1
2020-12-11,22465,9
2020-11-21,15397,9
2020-12-10,40763,6
2020-11-13,16237,8
2020-12-17,40446,2
2020-12-08,40604,7
2020-11-24,40009,9
2020-12-25,29956,6
2020-12-30,39888,9
2020-12-08,14403,2
2020-12-17,13801,8
2020-11-23,28855,6
2020-10-05,14110,8
2020-12-09,10984,2
2020-11-02,42300,0
2020-12-23,37511,2
2020-11-07,40321,8
2020-12-19,33303,2
2020-11-15,14033,1
2020-11-09,42733,0
2020-12-01,48370,0
2020-12-04,35921,6
2020-11-09,21848,5
2020-10-30,16815,8
2020-11-05,25061,8
2020-11-29,10474,9
2020-11-25,24036,9
2020-10-01,13139,5
2020-10-21,27594,4
2020-11-09,18245,6
2020-11-09,26857,7
2020-11-01,48521,5
2020-12-26,48629,2
2020-11-10,48894,10
2020-11-17,23070,5
2020-10-09,43045,10
2020-11-29,37599,9
2020-11-10,44848,7
2020-10-30,27744,1
2020-12-30,38753,9
2020-11-05,11663,0
2020-11-06,30548,10
2020-12-19,37010,2
2020-10-31,39057,1
2020-12-19,18499,4
2020-10-05,25682,0
2020-11-10,36647,5
2020-12-01,29206,9
2020-12-04,48334,9
2020-12-27,47946,9
2020-11-17,28406,10
2020-12-03,47929,2
2020-10-01,37716,7
2020-11-26,33009,5
2020-10-28,12533,1
2020-11-07,25888,2
2020-12-11,29479,7
2020-12-23,13256,9
2020-12-26,21005,9
2020-11-16,35939,10
2020-12-10,11975,6
2020-12-19,42923,1
2020-12-04,39866,8
2020-10-05,41919,0
2020-11-13,10228,4
2020-12-28,38143,10
2020-12-15,11793,7
2020-10-17,37188,0
2020-10-16,41689,2
2020-12-27,12216,0
2020-12-10,30172,8
2020-10-07,46889,5
2020-10-14,14127,2
2020-12-28,22694,1
2020-12-25,32775,2
2020-12-22,29441,7
2020-11-12,35000,5
2020-11-18,28017,4
2020-12-15,46996,7
2020-10-24,13312,3
2020-10-08,36329,3
2020-12-17,38147,9
2020-11-20,17308,6
2020-11-28,24470,10
2020-10-07,15896,6
2020-12-18,15933,6
2020-11-27,41230,2
2020-11-21,44015,4
2020-11-01,14229,2
2020-10-05,34961,1
2020-10-12,35813,9
2020-11-27,27952,2
2020-10-30,11375,8
2020-10-16,14134,2
2020-11-16,18244,9
2020-11-29,11675,7
2020-12-14,16847,9
2020-11-02,43231,5
2020-12-23,16973,8
2020-10-06,21084,2
2020-10-04,34638,7
2020-10-24,42406,7
2020-10-27,21961,4
2020-12-20,23639,2
2020-10-30,15908,5
2020-11-01,39655,2
2020-11-08,43492,0
2020-11-13,30055,4
2020-11-16,36331,10
2020-11-11,44840,3
2020-12-23,33415,9
2020-10-03,10514,5
2020-11-15,30963,10
2020-12-17,41750,9
2020-10-28,49831,5
2020-12-02,45415,8
2020-12-21,32728,7
2020-11-27,30599,6
2020-10-13,34171,1
2020-11-04,29975,4
2020-11-11,11729,6
2020-11-29,23176,2
2020-11-05,32618,4
2020-10-01,46245,5
2020-10-14,32929,1
2020-11-02,22011,6
2020-12-24,48844,1
2020-10-28,40710,6
2020-11-30,45631,9
2020-12-29,17251,0
2020-12-20,32541,8
2020-12-23,47803,7
2020-10-24,32891,6
2020-10-18,23411,4
2020-12-28,16446,0
2020-12-18,17218,2
2020-12-29,27582,4
2020-11-10,42489,8
2020-11-30,37672,10
2020-11-09,21412,4
2020-11-27,19950,2
2020-10-10,28811,2
2020-11-12,47111,5
2020-11-07,35942,9
2020-12-17,38092,7
2020-10-05,48926,10
2020-12-05,34147,0
2020-10-17,40636,9
2020-12-10,31189,10
2020-10-14,26228,3
2020-10-16,30540,2
2020-11-23,36554,8
2020-12-29,10140,7
2020-11-10,35361,1
2020-12-06,27789,7
2020-12-29,26261,9
2020-10-20,33382,5
2020-10-02,49749,6
2020-11-05,47122,0
2020-11-06,22864,10
2020-11-18,23249,8
2020-12-04,23531,0
2020-10-03,39329,7
2020-12-14,35001,1
2020-12-15,10769,10
2020-10-29,20650,3
2020-10-26,31419,5
2020-12-09,47092,6
2020-12-11,37231,1
2020-12-14,17617,8
2020-12-24,14291,6
2020-12-03,41302,4
2020-11-11,48437,0
2020-10-20,46980,4
2020-10-30,40010,6
2020-12-25,16961,10
2020-10-13,29472,2
2020-12-30,41903,1
2020-10-23,14111,0
2020-11-15,13677,1
2020-11-02,38158,10
2020-11-24,24712,4
2020-10-27,31670,5
2020-11-16,43918,8
2020-10-01,42493,9
2020-12-12,30666,10
2020-12-14,33225,5
2020-11-27,32360,9
2020-10-29,47945,9
2020-10-07,49885,8
2020-11-23,35096,7
2020-10-26,30968,9
2020-10-05,36609,2
2020-11-30,18858,2
2020-10-08,19444,8
2020-12-17,38571,2
2020-11-27,33339,7
2020-11-23,44574,0
2020-12-01,37012,1
2020-12-30,26178,0
2020-10-29,48212,1
2020-10-12,44356,5
2020-11-10,32798,0
2020-10-14,10329,1
2020-12-25,26313,7
2020-11-22,22634,1
2020-12-06,20846,6
2020-11-09,13036,0
2020-12-07,12636,8
2020-12-25,34111,1
2020-12-26,12134,8
2020-10-03,44123,9
2020-11-18,10981,2
2020-12-06,41794,3
2020-12-15,15479,0
2020-12-19,10811,2
2020-11-13,47399,9
2020-12-27,26324,2
2020-12-29,45210,6
2020-12-04,29130,8
2020-12-05,40737,4
2020-10-28,12832,2
2020-12-17,25120,8
2020-10-28,30696,5
2020-11-17,23527,8
2020-12-15,23380,1
2020-12-10,45551,2
2020-11-12,14320,9
2020-11-07,41382,1
2020-11-03,44698,7
2020-12-04,26050,5
2020-11-01,43998,7
2020-12-08,37386,1
2020-11-28,20552,5
2020-12-12,23678,10
2020-12-14,22414,7
2020-12-06,42220,8
2020-11-10,49507,5
2020-10-06,39990,8
2020-12-06,31036,8
2020-11-09,41009,10
2020-12-02,20365,9
2020-11-12,37162,6
2020-10-09,32550,5
2020-10-12,45475,10
2020-12-01,47811,7
2020-10-16,23744,7
2020-10-30,47828,0
2020-11-22,22725,3
2020-10-02,30437,2
2020-11-26,30112,8
2020-12-14,42327,9
2020-12-17,34641,3
2020-10-29,15590,0
2020-10-21,41928,10
2020-11-07,22045,8
2020-10-20,36942,7
2020-10-29,38437,2
2020-10-19,33033,2
2020-12-20,22554,6
2020-12-06,35630,1
2020-11-27,21682,8
2020-11-08,14910,0
2020-12-01,48817,2
2020-11-11,46611,8
2020-11-11,31755,5
2020-12-28,10853,0
2020-12-03,26080,5
2020-10-21,17632,4
2020-10-08,35182,1
2020-12-04,47719,10
2020-10-30,10133,6
2020-11-23,23596,8
2020-10-26,16412,2
2020-11-02,37256,9
2020-11-25,37317,3
2020-11-01,20484,10
2020-11-08,37537,5
2020-11-21,13095,8
2020-10-17,15698,5
2020-12-07,16888,5
2020-11-14,19712,7
2020-11-10,34060,6
2020-10-19,22499,5
2020-12-19,31935,9
2020-10-11,28909,2
2020-12-08,38588,0
2020-10-18,32626,4
2020-12-10,43620,9
2020-12-11,37154,7
2020-12-10,13961,5
2020-12-18,41553,2
2020-11-01,31547,7
2020-12-30,18767,9
2020-11-20,46281,9
2020-11-11,22009,1
2020-11-16,24722,10
2020-10-18,23114,6
2020-11-04,46166,6
2020-12-17,32234,1
2020-11-07,28235,2
2020-10-26,27815,5
2020-10-04,29870,2
2020-10-16,19463,9
2020-10-09,12521,5
2020-11-01,11199,2
2020-10-31,25543,2
2020-12-08,41241,8
2020-10-18,13506,10
2020-12-05,21878,5
2020-12-02,27214,7
2020-10-10,34579,2
2020-11-12,25861,7
2020-10-03,35016,10
2020-10-06,30888,3
2020-11-14,26846,5
2020-11-04,38951,1
2020-10-17,30881,8
2020-10-16,16435,8
2020-10-30,40715,1
2020-10-02,48125,9
2020-12-29,42939,0
2020-12-09,32282,6
2020-10-16,39657,5
2020-10-13,19304,2
2020-11-14,30078,8
2020-12-27,23961,10
2020-11-22,12221,8
2020-12-25,43975,3
2020-10-20,29753,7
2020-11-04,24146,8
2020-12-23,18812,10
2020-11-25,47767,9
2020-12-22,46765,1
2020-10-29,39933,5
2020-12-26,33292,2
2020-12-05,37415,7
2020-11-17,17698,10
2020-12-27,46032,3
2020-12-06,26166,8
2020-11-03,13153,5
2020-12-29,45918,4
2020-11-15,27939,0
2020-12-29,33306,2
2020-10-06,19793,5
2020-11-25,22976,9
2020-12-27,37885,0
2020-10-31,22927,7
2020-11-23,41795,7
2020-10-04,29880,0
2020-10-02,20420,5
2020-12-15,31720,10
2020-11-24,11543,5
2020-11-27,37533,1
2020-11-05,13002,9
2020-12-06,10949,9
2020-11-03,49194,6
2020-11-30,45782,3
2020-11-04,17026,7
2020-10-04,28370,0
2020-12-20,21979,9
2020-12-05,48849,10
2020-12-01,30556,6
2020-11-19,11765,4
2020-10-30,10763,7
2020-10-27,26831,10
2020-11-05,43590,0
2020-12-06,49398,8
2020-11-27,37932,4
2020-12-04,15218,3
2020-12-02,45184,10
2020-11-18,15671,9
2020-11-23,23905,3
2020-11-18,20210,9
2020-12-01,26062,5
2020-11-19,41542,4
2020-10-25,46578,7
2020-12-07,48823,4
2020-10-09,23366,1
2020-10-13,35264,7
2020-11-17,44838,6
2020-11-19,21200,8
2020-12-22,39383,9
2020-11-29,37886,4
2020-12-29,23340,6
2020-11-14,29065,6
2020-12-01,32578,3
2020-12-09,36168,10
2020-11-08,14071,9
2020-10-07,13045,0
2020-11-19,14269,2
2020-10-01,27330,8
2020-11-14,28598,5
2020-10-20,10753,4
2020-11-10,19075,10
2020-12-29,34411,8
2020-10-24,36549,2
2020-10-22,45554,1
2020-10-09,41231,0
2020-10-25,20756,10
2020-10-22,44481,5
2020-10-21,46743,2
2020-12-18,17131,10
2020-10-28,41236,9
2020-11-11,10508,2
2020-12-27,40201,1
2020-12-01,44316,9
2020-10-13,28557,0
2020-12-21,10674,8
2020-11-05,11890,6
2020-10-18,37693,7
2020-11-19,46869,1
2020-12-14,13176,7
2020-12-30,16421,6
2020-12-13,14477,6
2020-11-24,43703,1
2020-10-07,41837,5
2020-11-04,37454,2
2020-12-06,38684,10
2020-12-16,20409,6
2020-12-13,43714,2
2020-11-29,37118,2
2020-11-21,23644,7
2020-12-31,17132,2
2020-11-24,49418,10
2020-10-04,47506,4
2020-12-29,21414,8
2020-12-27,28461,7
2020-11-30,26091,0
2020-11-28,12500,4
2020-12-17,46859,8
2020-10-11,13180,1
2020-12-28,25251,5
2020-11-15,31612,9
2020-11-30,29033,9
2020-11-17,17459,9
2020-11-07,46475,5
2020-11-03,19080,9
2020-12-02,43097,10
2020-10-15,12200,10
2020-12-25,31989,10
2020-10-22,25440,7
2020-10-18,33131,9
2020-11-23,42974,9
2020-12-30,42449,9
2020-10-14,29509,10
2020-10-08,42177,8
2020-10-01,14554,4
2020-12-02,36121,5
2020-11-13,47126,2
2020-11-08,14135,10
2020-11-22,45251,7
2020-10-17,36010,2
2020-12-15,32169,6
2020-10-23,15666,5
2020-11-20,38171,3
2020-10-18,22159,3
2020-12-27,32048,0
2020-12-23,33006,5
2020-10-05,13925,2
2020-12-23,40719,2
2020-11-24,15243,6
2020-10-23,29691,7
2020-11-12,30319,4
2020-10-03,37829,8
2020-11-29,41172,9
2020-10-22,11558,8
2020-10-09,34486,4
2020-12-26,23348,10
2020-11-20,21840,6
2020-11-16,32385,2
2020-10-11,13196,9
2020-12-15,44396,8
2020-12-06,43724,2
2020-11-25,44826,2
2020-12-26,34341,10
2020-10-23,37151,2
2020-12-23,46620,5
2020-12-24,19847,2
2020-10-26,45391,1
2020-11-25,49917,7
2020-10-11,25438,2
2020-12-05,27302,8
2020-12-07,44824,2
2020-11-26,24787,7
2020-12-26,29846,10
2020-10-09,31467,6
2020-10-19,36765,2
2020-10-15,32498,2
2020-11-19,46928,8
2020-11-28,28844,0
2020-10-07,20908,9
2020-10-15,47697,0
2020-10-19,48645,6
2020-12-03,47814,2
2020-10-02,39159,1
2020-12-29,23374,1
2020-12-22,43528,0
2020-10-10,47840,2
2020-12-23,30283,6
2020-10-09,23544,8
2020-12-18,16952,6
2020-12-21,24417,5
2020-12-17,14872,9
2020-11-19,43138,7
2020-11-08,35897,3
2020-12-17,14833,7
2020-12-13,19884,8
2020-12-05,28270,9
2020-12-26,34365,3
2020-11-07,17679,10
2020-10-04,34379,5
2020-11-30,11727,6
2020-10-02,37975,10
2020-11-02,23352,7
2020-10-10,42142,2
2020-11-05,14008,9
2020-11-12,23936,0
2020-12-08,27787,8
2020-12-02,21189,2
2020-10-21,20522,9
2020-12-30,30307,1
2020-11-07,47758,8
2020-12-27,34624,3
2020-12-24,42308,4
2020-10-24,35152,5
2020-10-20,14146,10
2020-10-24,33600,7
2020-12-17,19481,5
2020-10-09,30672,7
