DateTime,Location,Gender,Res1,Res2
2016-07-08T02:57:00Z,ISU PD,M,0.115,0.115
2016-07-07T01:48:00Z,ISU PD,M,0.132,0.132
2016-07-04T03:00:00Z,ISU PD,M,0,0
2016-07-03T02:00:00Z,ISU PD,M,0.10300000000000001,0.10400000000000001
2016-07-02T02:20:00Z,Ames PD,F,0,0
2016-07-01T00:19:00Z,Ames PD,M,0.192,0.192
2016-06-30T02:29:00Z,Ames PD,M,0.186,0.185
2016-06-29T16:07:00Z,Ames PD,NA,0,0
2016-06-26T04:07:00Z,ISU PD,M,0.125,0.12400000000000001
2016-06-26T00:58:00Z,ISU PD,F,0.161,0.16
2016-06-25T10:11:00Z,Ames PD,M,0,0
2016-06-25T02:19:00Z,ISU PD,M,0.17400000000000002,0.17400000000000002
2016-06-24T02:58:00Z,Ames PD,F,0.112,0.112
2016-06-23T02:51:00Z,ISU PD,M,0.128,0.128
2016-06-22T09:07:00Z,Ames PD,M,0,0
2016-06-21T04:07:00Z,Ames PD,M,0.16,0.15900000000000003
2016-06-21T01:51:00Z,ISU PD,M,0.118,0.118
2016-06-20T23:33:00Z,Ames PD,F,0.167,0.166
2016-06-19T03:15:00Z,ISU PD,M,0.12400000000000001,0.12400000000000001
2016-06-19T02:10:00Z,ISU PD,M,0.15200000000000002,0.15200000000000002
2016-06-19T01:53:00Z,Ames PD,M,0.201,0.2
2016-06-17T23:21:00Z,Ames PD,F,0,0
2016-06-15T04:23:00Z,Ames PD,M,0.118,0.117
2016-06-11T01:33:00Z,ISU PD,F,0,0
2016-06-11T00:47:00Z,Ames PD,M,0.09,0.089
2016-06-10T20:17:00Z,Ames PD,F,0.231,0.23
2016-06-09T20:01:00Z,Ames PD,F,0.259,0.258
2016-06-09T02:13:00Z,Ames PD,NA,0.07300000000000001,0.07300000000000001
2016-06-04T02:49:00Z,Ames PD,M,0.15300000000000002,0.15100000000000002
2016-06-04T02:02:00Z,Ames PD,M,0.091,0.091
2016-06-04T01:23:00Z,ISU PD,M,0.07800000000000001,0.07800000000000001
2016-06-03T22:55:00Z,Ames PD,F,0.18,0.17900000000000002
2016-06-03T01:42:00Z,Ames PD,M,0.037,0.036
2016-06-02T02:38:00Z,ISU PD,F,0.10200000000000001,0.10200000000000001
2016-06-01T02:25:00Z,Ames PD,M,0.14200000000000002,0.14100000000000001
2016-05-30T20:52:00Z,Ames PD,F,0,0
2016-05-29T03:17:00Z,Ames PD,F,0.181,0.18
2016-05-29T01:33:00Z,ISU PD,M,0.07400000000000001,0.07400000000000001
2016-05-28T05:09:00Z,ISU PD,F,0.10400000000000001,0.10400000000000001
2016-05-28T03:46:00Z,Ames PD,F,0.10800000000000001,0.10800000000000001
2016-05-25T18:31:00Z,Ames PD,M,0.169,0.169
2016-05-25T03:03:00Z,Ames PD,M,0,0
2016-05-25T02:27:00Z,Ames PD,M,0.098,0.098
2016-05-24T23:21:00Z,ISU PD,M,0.10700000000000001,0.10800000000000001
2016-05-22T02:04:00Z,ISU PD,M,0.07200000000000001,0.07100000000000001
2016-05-21T03:10:00Z,ISU PD,M,0.07300000000000001,0.07200000000000001
2016-05-21T02:48:00Z,Ames PD,M,0.188,0.187
2016-05-21T01:58:00Z,Ames PD,M,0.111,0.111
2016-05-15T02:39:00Z,Ames PD,M,0.15400000000000003,0.15400000000000003
2016-05-12T02:44:00Z,Ames PD,M,0.07500000000000001,0.07400000000000001
2016-05-08T03:53:00Z,ISU PD,M,0.14500000000000002,0.14500000000000002
2016-05-07T03:03:00Z,ISU PD,M,0.063,0.061
2016-05-07T02:44:00Z,ISU PD,F,0.17600000000000002,0.17500000000000002
2016-05-07T01:54:00Z,Ames PD,M,0,0
2016-05-06T20:20:00Z,Ames PD,M,0.135,0.134
2016-05-06T03:18:00Z,Ames PD,M,0.031,0.03
2016-05-02T14:58:00Z,Ames PD,M,0,0
2016-05-02T12:51:00Z,Ames PD,NA,0,0
2016-05-02T10:24:00Z,ISU PD,NA,0,0
2016-04-30T02:48:00Z,ISU PD,M,0.169,0.169
2016-04-29T01:29:00Z,Ames PD,M,0,0
2016-04-27T02:09:00Z,Ames PD,M,0.034,0.033
2016-04-26T17:17:00Z,Ames PD,F,0.303,0.302
2016-04-24T02:17:00Z,ISU PD,M,0.022,0.023
2016-04-21T00:08:00Z,Ames PD,M,0,0
2016-04-19T19:35:00Z,Ames PD,M,0,0
2016-04-18T01:10:00Z,Ames PD,M,0.083,0.083
2016-04-17T03:22:00Z,ISU PD,M,0.098,0.098
2016-04-17T02:50:00Z,Ames PD,M,0.232,0.231
2016-04-16T23:30:00Z,Ames PD,F,0.135,0.136
2016-04-16T23:01:00Z,Ames PD,F,0.14200000000000002,0.14200000000000002
2016-04-16T02:41:00Z,ISU PD,F,0.20800000000000002,0.20900000000000002
2016-04-16T01:20:00Z,ISU PD,M,0.13,0.13
2016-04-13T01:37:00Z,ISU PD,M,0.183,0.182
2016-04-12T03:26:00Z,ISU PD,F,0.197,0.197
2016-04-10T03:46:00Z,ISU PD,F,0.196,0.196
2016-04-09T12:28:00Z,Ames PD,M,0,0
2016-04-09T02:34:00Z,Ames PD,M,0.186,0.185
2016-04-04T00:24:00Z,Ames PD,F,0,0
2016-04-03T02:39:00Z,ISU PD,F,0.15300000000000002,0.15200000000000002
2016-03-29T19:49:00Z,Ames PD,M,0,0
2016-03-28T03:00:00Z,Ames PD,M,0.139,0.139
2016-03-27T03:11:00Z,Ames PD,M,0.10500000000000001,0.10500000000000001
2016-03-26T02:12:00Z,ISU PD,M,0.126,0.126
2016-03-25T21:38:00Z,Ames PD,M,0.2,0.2
2016-03-25T16:26:00Z,Ames PD,F,0.17800000000000002,0.17700000000000002
2016-03-23T03:28:00Z,Ames PD,M,0.12100000000000001,0.12100000000000001
2016-03-23T02:21:00Z,ISU PD,F,0.164,0.164
2016-03-21T02:31:00Z,ISU PD,M,0.109,0.109
2016-03-20T02:50:00Z,Ames PD,M,0,0
2016-03-20T02:31:00Z,Ames PD,M,0.167,0.166
2016-03-19T04:11:00Z,Ames PD,M,0.167,0.166
2016-03-19T03:41:00Z,Ames PD,M,0.14100000000000001,0.14
2016-03-18T02:31:00Z,Ames PD,F,0.225,0.224
2016-03-17T03:05:00Z,Ames PD,M,0.12400000000000001,0.12400000000000001
2016-03-14T01:02:00Z,Ames PD,M,0.224,0.224
2016-03-11T02:58:00Z,Ames PD,F,0.14400000000000002,0.14400000000000002
2016-03-11T02:13:00Z,Ames PD,F,0.188,0.188
2016-03-06T20:08:00Z,Ames PD,M,0.117,0.116
2016-03-06T03:41:00Z,Ames PD,F,0.15800000000000003,0.15700000000000003
2016-03-06T01:52:00Z,Ames PD,M,0.15400000000000003,0.15400000000000003
2016-03-05T22:21:00Z,ISU PD,M,0.07,0.07
2016-03-04T02:50:00Z,ISU PD,M,0,0
2016-03-04T02:04:00Z,ISU PD,M,0.097,0.097
2016-02-27T03:26:00Z,Ames PD,M,0.15600000000000003,0.15400000000000003
2016-02-27T03:09:00Z,ISU PD,F,0.07100000000000001,0.07100000000000001
2016-02-26T21:55:00Z,Ames PD,M,0.23500000000000001,0.234
2016-02-26T08:27:00Z,Ames PD,F,0.127,0.126
2016-02-26T02:51:00Z,ISU PD,F,0.183,0.183
2016-02-24T21:59:00Z,Ames PD,F,0.164,0.164
2016-02-21T03:12:00Z,ISU PD,F,0.117,0.116
2016-02-20T02:23:00Z,ISU PD,M,0.12300000000000001,0.12200000000000001
2016-02-16T02:30:00Z,Ames PD,F,0.187,0.187
2016-02-14T15:23:00Z,Ames PD,M,0.195,0.195
2016-02-13T03:36:00Z,ISU PD,F,0.182,0.181
2016-02-13T02:41:00Z,Ames PD,M,0.06899999999999999,0.06899999999999999
2016-02-07T00:44:00Z,ISU PD,M,0.17200000000000001,0.17200000000000001
2016-02-06T02:29:00Z,ISU PD,M,0.165,0.164
2016-02-05T02:41:00Z,ISU PD,M,0.10500000000000001,0.10300000000000001
2016-02-01T02:03:00Z,ISU PD,M,0.08700000000000001,0.08700000000000001
2016-01-30T03:44:00Z,Ames PD,M,0.15300000000000002,0.15200000000000002
2016-01-28T04:12:00Z,ISU PD,M,0.10200000000000001,0.10200000000000001
2016-01-24T03:01:00Z,Ames PD,M,0.14400000000000002,0.14400000000000002
2016-01-23T02:37:00Z,ISU PD,M,0.062,0.062
2016-01-22T02:37:00Z,ISU PD,M,0.20600000000000002,0.20600000000000002
2016-01-19T04:08:00Z,Ames PD,M,0.064,0.064
2016-01-17T05:12:00Z,ISU PD,M,0.085,0.084
2016-01-17T02:44:00Z,ISU PD,F,0.15700000000000003,0.15700000000000003
2016-01-16T00:29:00Z,Ames PD,M,0.06,0.06
2016-01-15T03:02:00Z,ISU PD,F,0.08700000000000001,0.085
2016-01-15T02:55:00Z,ISU PD,M,0.094,0.095
2016-01-14T02:33:00Z,ISU PD,F,0.14400000000000002,0.14300000000000002
2016-01-11T01:28:00Z,Ames PD,M,0.233,0.232
2016-01-10T02:00:00Z,Ames PD,M,0.116,0.116
2016-01-09T01:36:00Z,ISU PD,M,0.131,0.13
2016-01-08T02:52:00Z,Ames PD,F,0.16,0.15900000000000003
2016-01-07T02:28:00Z,ISU PD,F,0,0
2016-01-07T01:48:00Z,Ames PD,M,0.139,0.138
2016-01-05T17:35:00Z,Ames PD,M,0.15300000000000002,0.15300000000000002
2016-01-01T01:24:00Z,ISU PD,F,0.047,0.047
2015-12-31T01:41:00Z,Ames PD,M,0.114,0.115
2015-12-30T10:42:00Z,Ames PD,F,0.309,0.308
2015-12-30T03:20:00Z,Ames PD,M,0.20400000000000001,0.203
2015-12-29T23:10:00Z,Ames PD,M,0.15800000000000003,0.15800000000000003
2015-12-22T19:25:00Z,Ames PD,M,0.15000000000000002,0.15000000000000002
2015-12-21T18:13:00Z,Ames PD,M,0.15400000000000003,0.15400000000000003
2015-12-21T02:22:00Z,Ames PD,M,0.166,0.165
2015-12-17T01:52:00Z,ISU PD,M,0.115,0.114
2015-12-13T02:43:00Z,Ames PD,M,0.14300000000000002,0.14400000000000002
2015-12-09T03:49:00Z,Ames PD,M,0.199,0.199
2015-12-07T06:50:00Z,Ames PD,M,0.111,0.11
2015-12-06T04:40:00Z,ISU PD,M,0.135,0.136
2015-12-05T19:00:00Z,Ames PD,M,0.20600000000000002,0.20600000000000002
2015-12-05T12:44:00Z,Ames PD,M,0.24600000000000002,0.24600000000000002
2015-12-01T08:59:00Z,ISU PD,M,0.10600000000000001,0.10600000000000001
2015-11-30T00:41:00Z,Ames PD,M,0.226,0.225
2015-11-29T02:14:00Z,Ames PD,M,0.16,0.16
2015-11-26T02:49:00Z,Ames PD,F,0.15200000000000002,0.15100000000000002
2015-11-25T02:04:00Z,Ames PD,M,0,0
2015-11-22T02:16:00Z,ISU PD,M,0,0
2015-11-22T00:40:00Z,ISU PD,M,0.10500000000000001,0.10500000000000001
2015-11-21T03:30:00Z,ISU PD,M,0.115,0.116
2015-11-21T01:19:00Z,Ames PD,F,0.132,0.132
2015-11-20T03:19:00Z,ISU PD,M,0.064,0.064
2015-11-20T03:11:00Z,ISU PD,M,0.165,0.165
2015-11-15T22:57:00Z,Ames PD,M,0.17800000000000002,0.17800000000000002
2015-11-15T02:25:00Z,ISU PD,M,0.116,0.116
2015-11-15T02:17:00Z,ISU PD,M,0.112,0.111
2015-11-14T02:36:00Z,Ames PD,F,0.129,0.129
2015-11-13T03:06:00Z,ISU PD,M,0.201,0.201
2015-11-13T02:28:00Z,ISU PD,M,0.093,0.093
2015-11-08T04:03:00Z,Ames PD,M,0.14700000000000002,0.14700000000000002
2015-11-08T02:21:00Z,ISU PD,M,0.004,0.005
2015-11-08T00:57:00Z,Ames PD,M,0.169,0.169
2015-11-01T02:52:00Z,Ames PD,M,0.08600000000000001,0.08700000000000001
2015-11-01T02:33:00Z,ISU PD,M,0.12400000000000001,0.12300000000000001
2015-11-01T01:17:00Z,ISU PD,M,0.125,0.125
2015-11-01T01:10:00Z,ISU PD,M,0.079,0.079
2015-10-30T03:47:00Z,ISU PD,M,0.127,0.127
2015-10-30T00:26:00Z,Ames PD,M,0.14200000000000002,0.14200000000000002
2015-10-29T01:06:00Z,Ames PD,M,0.039,0.04
2015-10-25T04:03:00Z,ISU PD,F,0.14500000000000002,0.14400000000000002
2015-10-22T02:42:00Z,ISU PD,M,0,0
2015-10-21T17:18:00Z,Ames PD,F,0,0
2015-10-18T05:46:00Z,Ames PD,M,0.095,0.095
2015-10-18T04:43:00Z,Ames PD,F,0.14700000000000002,0.14700000000000002
2015-10-18T02:07:00Z,Ames PD,M,0.167,0.167
2015-10-17T02:27:00Z,Ames PD,M,0.10500000000000001,0.10500000000000001
2015-10-16T03:50:00Z,ISU PD,M,0.14400000000000002,0.14400000000000002
2015-10-09T18:52:00Z,Ames PD,M,0.095,0.095
2015-10-09T03:29:00Z,ISU PD,M,0.12400000000000001,0.125
2015-10-09T02:11:00Z,ISU PD,M,0.10700000000000001,0.10700000000000001
2015-10-07T03:02:00Z,ISU PD,F,0.19,0.19
2015-10-04T02:16:00Z,ISU PD,M,0.07200000000000001,0.07200000000000001
2015-10-04T01:15:00Z,Ames PD,M,0.10400000000000001,0.10300000000000001
2015-10-03T16:44:00Z,Ames PD,M,0.139,0.139
2015-10-03T02:11:00Z,Ames PD,M,0.109,0.109
2015-10-02T03:05:00Z,Ames PD,M,0.166,0.165
2015-09-28T01:51:00Z,Ames PD,M,0.12400000000000001,0.12400000000000001
2015-09-28T00:57:00Z,Ames PD,F,0.222,0.221
2015-09-26T22:09:00Z,Ames PD,M,0.051000000000000004,0.051000000000000004
2015-09-26T04:50:00Z,Ames PD,M,0.113,0.113
2015-09-26T03:55:00Z,Ames PD,F,0.068,0.067
2015-09-26T02:56:00Z,ISU PD,M,0.027,0.026000000000000002
2015-09-25T23:47:00Z,Ames PD,M,0.14,0.139
2015-09-24T13:09:00Z,Ames PD,M,0,0
2015-09-24T05:44:00Z,Ames PD,M,0.15400000000000003,0.15200000000000002
2015-09-24T03:15:00Z,Ames PD,M,0.17600000000000002,0.17600000000000002
2015-09-24T00:18:00Z,Ames PD,M,0,0
2015-09-22T19:50:00Z,Ames PD,M,0.126,0.125
2015-09-21T02:42:00Z,ISU PD,M,0.256,0.255
2015-09-20T03:41:00Z,Ames PD,M,0.15400000000000003,0.15400000000000003
2015-09-19T05:38:00Z,Ames PD,NA,0,0
2015-09-19T01:18:00Z,Ames PD,M,0.14800000000000002,0.14800000000000002
2015-09-18T03:30:00Z,ISU PD,M,0.24400000000000002,0.24300000000000002
2015-09-17T01:56:00Z,Ames PD,M,0.18,0.18
2015-09-16T13:21:00Z,Ames PD,M,0,0
2015-09-16T13:13:00Z,Ames PD,M,0,0
2015-09-12T22:30:00Z,Ames PD,F,0.136,0.135
2015-09-12T22:16:00Z,Ames PD,M,0.161,0.161
2015-09-12T05:18:00Z,ISU PD,M,0.05,0.049
2015-09-12T03:04:00Z,ISU PD,F,0.21600000000000003,0.21600000000000003
2015-09-10T02:57:00Z,Ames PD,F,0.14200000000000002,0.14100000000000001
2015-09-10T00:50:00Z,Ames PD,F,0.138,0.138
2015-09-09T02:12:00Z,Ames PD,F,0.111,0.111
2015-09-09T01:56:00Z,Ames PD,F,0.119,0.118
2015-09-06T03:14:00Z,ISU PD,M,0.251,0.25
2015-09-06T02:17:00Z,ISU PD,M,0.067,0.067
2015-08-26T02:54:00Z,ISU PD,F,0.15700000000000003,0.15600000000000003
2015-08-23T04:21:00Z,Ames PD,M,0.079,0.079
2015-08-23T03:43:00Z,ISU PD,M,0.15600000000000003,0.15600000000000003
2015-08-23T03:06:00Z,ISU PD,M,0.07200000000000001,0.07200000000000001
2015-08-23T02:14:00Z,ISU PD,M,0.129,0.128
2015-08-23T00:28:00Z,ISU PD,F,0.046,0.045
2015-08-22T02:44:00Z,ISU PD,M,0.07500000000000001,0.07600000000000001
2015-08-22T00:35:00Z,Ames PD,M,0,0
2015-08-21T16:32:00Z,Ames PD,F,0,0
2015-08-21T00:13:00Z,Ames PD,M,0,0
2015-08-20T01:59:00Z,ISU PD,M,0.167,0.167
2015-08-17T03:02:00Z,ISU PD,M,0,0
2015-08-16T02:49:00Z,ISU PD,M,0.088,0.08700000000000001
2015-08-16T02:39:00Z,Ames PD,M,0.184,0.183
2015-08-16T01:52:00Z,Ames PD,F,0.138,0.138
2015-08-16T01:05:00Z,Ames PD,M,0.17200000000000001,0.17200000000000001
2015-08-16T00:20:00Z,Ames PD,M,0,0
2015-08-15T02:36:00Z,ISU PD,M,0.08,0.079
2015-08-14T23:50:00Z,Ames PD,F,0.10500000000000001,0.10400000000000001
2015-08-14T02:46:00Z,ISU PD,M,0.183,0.182
2015-08-14T01:14:00Z,Ames PD,F,0.138,0.138
2015-08-13T22:05:00Z,Ames PD,M,0.137,0.136
2015-08-13T00:58:00Z,ISU PD,M,0.234,0.233
2015-08-06T21:58:00Z,Ames PD,M,0.17500000000000002,0.17400000000000002
2015-08-02T03:28:00Z,ISU PD,F,0.136,0.135
2015-08-02T01:15:00Z,ISU PD,F,0.15400000000000003,0.15300000000000002
2015-08-01T05:24:00Z,Ames PD,M,0,0
2015-07-30T03:06:00Z,ISU PD,F,0.185,0.185
2015-07-25T17:54:00Z,Ames PD,F,0.182,0.182
2015-07-25T03:14:00Z,ISU PD,M,0.131,0.13
2015-07-25T02:34:00Z,Ames PD,M,0.091,0.092
2015-07-24T01:34:00Z,ISU PD,M,0.043000000000000003,0.043000000000000003
2015-07-21T02:22:00Z,Ames PD,M,0.133,0.132
2015-07-19T03:48:00Z,Ames PD,M,0.132,0.132
2015-07-16T02:06:00Z,ISU PD,M,0.101,0.1
2015-07-15T03:56:00Z,Ames PD,M,0.109,0.109
2015-07-12T04:03:00Z,ISU PD,M,0.12400000000000001,0.12300000000000001
2015-07-12T03:30:00Z,ISU PD,M,0.129,0.129
2015-07-11T03:50:00Z,ISU PD,F,0.10400000000000001,0.10300000000000001
2015-07-10T21:54:00Z,Ames PD,M,0.14300000000000002,0.14300000000000002
2015-07-10T01:35:00Z,ISU PD,M,0,0
2015-07-09T01:49:00Z,ISU PD,M,0,0
2015-07-05T02:32:00Z,ISU PD,M,0.14900000000000002,0.14900000000000002
2015-07-04T23:40:00Z,ISU PD,M,0.15200000000000002,0.15300000000000002
2015-07-04T23:14:00Z,ISU PD,M,0.227,0.225
2015-07-02T04:55:00Z,Ames PD,M,0.15400000000000003,0.15400000000000003
2015-06-29T00:50:00Z,Ames PD,M,0,0
2015-06-28T03:05:00Z,ISU PD,M,0.17,0.169
2015-06-28T01:44:00Z,Ames PD,M,0.112,0.112
2015-06-27T01:56:00Z,Ames PD,M,0.089,0.088
2015-06-24T09:19:00Z,Ames PD,M,0,0
2015-06-23T15:54:00Z,Ames PD,M,0,0
2015-06-22T01:32:00Z,Ames PD,F,0,0
2015-06-19T02:08:00Z,Ames PD,F,0.112,0.112
2015-06-15T02:06:00Z,Ames PD,M,0,0
2015-06-06T02:45:00Z,ISU PD,M,0.081,0.08
2015-06-06T02:25:00Z,Ames PD,M,0.166,0.166
2015-06-06T01:59:00Z,Ames PD,M,0,0
2015-06-05T03:47:00Z,ISU PD,M,0,0
2015-06-05T02:41:00Z,Ames PD,M,0.098,0.098
2015-06-03T16:45:00Z,Ames PD,M,0,0
2015-06-03T16:40:00Z,Ames PD,M,0,0
2015-06-03T00:56:00Z,Ames PD,M,0,0
2015-05-31T04:05:00Z,ISU PD,M,0.11,0.109
2015-05-30T08:43:00Z,Ames PD,M,0.04,0.04
2015-05-30T04:10:00Z,Ames PD,NA,0.1,0.09899999999999999
2015-05-30T02:38:00Z,ISU PD,F,0.10500000000000001,0.10500000000000001
2015-05-25T20:56:00Z,ISU PD,M,0.14700000000000002,0.14600000000000002
2015-05-23T11:32:00Z,ISU PD,NA,0,0
2015-05-23T10:32:00Z,ISU PD,NA,0,0
2015-05-23T03:26:00Z,Ames PD,M,0.11,0.109
2015-05-22T04:05:00Z,ISU PD,M,0.034999999999999996,0.034
2015-05-21T03:21:00Z,ISU PD,F,0.182,0.181
2015-05-20T03:05:00Z,ISU PD,M,0,0
2015-05-19T00:21:00Z,Ames PD,M,0.14,0.139
2015-05-17T03:38:00Z,ISU PD,M,0.10200000000000001,0.10200000000000001
2015-05-16T02:52:00Z,ISU PD,M,0.12200000000000001,0.12000000000000001
2015-05-15T02:28:00Z,Ames PD,F,0.084,0.083
2015-05-14T01:08:00Z,Ames PD,M,0.1,0.1
2015-05-12T17:33:00Z,Ames PD,F,0.011,0.011
2015-05-12T03:22:00Z,Ames PD,M,0.15700000000000003,0.15600000000000003
2015-05-10T20:42:00Z,Ames PD,M,0.21700000000000003,0.21600000000000003
2015-05-09T11:51:00Z,Ames PD,M,0.183,0.183
2015-05-09T10:27:00Z,Ames PD,M,0.114,0.113
2015-05-08T00:55:00Z,Ames PD,F,0,0
2015-05-07T00:47:00Z,Ames PD,F,0,0
2015-05-06T05:05:00Z,ISU PD,M,0.168,0.167
2015-05-06T03:40:00Z,Ames PD,F,0.20400000000000001,0.20400000000000001
2015-05-05T12:37:00Z,Ames PD,NA,0,0
2015-05-05T10:59:00Z,ISU PD,NA,0,0
2015-05-03T03:27:00Z,ISU PD,M,0.17500000000000002,0.17400000000000002
2015-05-03T01:05:00Z,Ames PD,F,0.259,0.259
2015-05-01T03:17:00Z,Ames PD,M,0,0
2015-05-01T02:41:00Z,ISU PD,M,0,0
2015-04-30T02:26:00Z,ISU PD,M,0.037,0.037
2015-04-30T02:08:00Z,Ames PD,M,0.21500000000000002,0.21500000000000002
2015-04-26T04:13:00Z,Ames PD,M,0.126,0.126
2015-04-26T04:11:00Z,ISU PD,M,0.192,0.192
2015-04-26T03:14:00Z,Ames PD,M,0.24100000000000002,0.24000000000000002
2015-04-26T02:44:00Z,ISU PD,F,0.10500000000000001,0.10400000000000001
2015-04-26T01:58:00Z,Ames PD,M,0,0
2015-04-25T03:45:00Z,ISU PD,F,0.20700000000000002,0.20700000000000002
2015-04-24T03:10:00Z,Ames PD,M,0.169,0.169
2015-04-24T03:04:00Z,ISU PD,F,0.10300000000000001,0.10300000000000001
2015-04-24T02:41:00Z,Ames PD,M,0.12200000000000001,0.12200000000000001
2015-04-24T01:29:00Z,ISU PD,F,0.08600000000000001,0.085
2015-04-21T02:05:00Z,ISU PD,M,0,0
2015-04-19T04:52:00Z,Ames PD,F,0.14900000000000002,0.14800000000000002
2015-04-18T22:36:00Z,Ames PD,NA,0.126,0.126
2015-04-18T03:07:00Z,ISU PD,M,0.137,0.137
2015-04-18T02:17:00Z,ISU PD,M,0.196,0.196
2015-04-18T01:52:00Z,ISU PD,M,0.096,0.095
2015-04-17T02:23:00Z,Ames PD,M,0.14900000000000002,0.14900000000000002
2015-04-16T03:45:00Z,ISU PD,M,0.118,0.118
2015-04-16T01:16:00Z,ISU PD,M,0.07300000000000001,0.07300000000000001
2015-04-12T03:16:00Z,ISU PD,M,0.14400000000000002,0.14400000000000002
2015-04-11T03:13:00Z,ISU PD,F,0.14100000000000001,0.14
2015-04-11T00:38:00Z,ISU PD,M,0.116,0.116
2015-04-10T02:35:00Z,ISU PD,M,0.1,0.09899999999999999
2015-04-09T03:30:00Z,ISU PD,M,0.117,0.117
2015-04-09T02:03:00Z,Ames PD,M,0.21200000000000002,0.21100000000000002
2015-04-08T02:51:00Z,ISU PD,M,0.20500000000000002,0.20400000000000001
2015-04-03T01:14:00Z,ISU PD,M,0.14200000000000002,0.14100000000000001
2015-04-03T00:43:00Z,Ames PD,F,0.138,0.138
2015-03-30T02:09:00Z,Ames PD,M,0.254,0.253
2015-03-27T02:47:00Z,Ames PD,M,0.14,0.14
2015-03-27T02:31:00Z,Ames PD,M,0.139,0.137
2015-03-26T05:24:00Z,Ames PD,M,0.17,0.169
2015-03-26T01:55:00Z,Ames PD,M,0.17300000000000001,0.17200000000000001
2015-03-25T01:46:00Z,Ames PD,F,0.112,0.112
2015-03-24T23:24:00Z,ISU PD,M,0.098,0.097
2015-03-21T18:36:00Z,Ames PD,M,0.14900000000000002,0.14900000000000002
2015-03-18T02:25:00Z,ISU PD,M,0.138,0.137
2015-03-15T01:23:00Z,Ames PD,M,0.08600000000000001,0.08600000000000001
2015-03-14T20:45:00Z,Ames PD,M,0.013000000000000001,0.011
2015-03-14T03:28:00Z,Ames PD,F,0.161,0.16
2015-03-14T02:00:00Z,ISU PD,F,0.16,0.15900000000000003
2015-03-13T22:46:00Z,Ames PD,M,0.226,0.224
2015-03-13T02:27:00Z,Ames PD,M,0.187,0.186
2015-03-12T18:28:00Z,Ames PD,M,0,0
2015-03-11T02:24:00Z,Ames PD,M,0.013000000000000001,0.013000000000000001
2015-03-08T03:58:00Z,ISU PD,F,0.112,0.112
2015-03-08T03:34:00Z,Ames PD,M,0.15300000000000002,0.15200000000000002
2015-03-08T01:32:00Z,Ames PD,M,0.093,0.093
2015-03-07T03:02:00Z,ISU PD,M,0.098,0.097
2015-03-06T03:09:00Z,Ames PD,M,0.2,0.199
2015-03-06T02:46:00Z,ISU PD,F,0.17800000000000002,0.17700000000000002
2015-03-01T01:49:00Z,Ames PD,F,0.126,0.127
2015-03-01T01:31:00Z,ISU PD,M,0.08700000000000001,0.08700000000000001
2015-02-28T05:48:00Z,Ames PD,M,0.10400000000000001,0.10200000000000001
2015-02-28T04:26:00Z,ISU PD,F,0.11,0.109
2015-02-28T04:15:00Z,ISU PD,M,0.09,0.09
2015-02-28T02:25:00Z,ISU PD,M,0.12000000000000001,0.119
2015-02-27T20:27:00Z,Ames PD,M,0.17600000000000002,0.17500000000000002
2015-02-22T02:44:00Z,Ames PD,F,0.112,0.112
2015-02-21T04:20:00Z,ISU PD,M,0.18,0.17800000000000002
2015-02-19T04:17:00Z,ISU PD,M,0.11,0.109
2015-02-19T00:36:00Z,ISU PD,F,0.038,0.038
2015-02-18T01:12:00Z,Ames PD,F,0.201,0.201
2015-02-15T10:02:00Z,Ames PD,M,0.233,0.232
2015-02-14T03:06:00Z,Ames PD,M,0.13,0.129
2015-02-13T23:55:00Z,Ames PD,M,0.185,0.184
